0.396998,-2
0.397998,-2
0.398998,-2
0.399998,-2
0.400998,-2
0.401998,-2
0.402998,-2
0.403998,-2
0.404998,-2
0.405998,-2
0.406998,-2
0.407998,-2
0.408998,-2
0.409998,-2
0.410998,-2
0.411998,-2
0.412998,-2
0.413998,-2
0.414998,-2
0.415998,-2
0.416998,-2
0.417998,-2
0.418998,-2
0.419998,-2
0.420998,-2
0.421998,-2
0.422998,-2
0.423998,-2
0.424998,-2
0.425998,-2
0.426998,-2
0.427998,-2
0.428998,-2
0.429998,-2
0.430998,-2
0.431998,-2
0.432998,-2
0.433998,-2
0.434998,-2
0.435998,-2
0.436998,-2
0.437998,-2
0.438998,-2
0.439998,-2
0.440998,-2
0.441998,-2
0.442998,-2
0.443998,-2
0.444998,-2
0.445998,-2
0.446998,-2
0.447998,-2
0.448998,-2
0.449998,-2
0.450998,-2
0.451998,-2
0.452998,-2
0.453998,-2
0.454998,-2
0.455998,-2
0.456998,-2
0.457998,-2
0.458998,-2
0.459998,-2
0.460998,-2
0.461998,-2
0.462998,-2
0.463998,-2
0.464998,-2
0.465998,-2
0.466998,-2
0.467998,-2
0.468998,-2
0.469997,-2
0.470997,-2
0.471997,-2
0.472997,-2
0.473997,-2
0.474997,-2
0.475997,-2
0.476997,-2
0.477997,-2
0.478997,-2
0.479997,-2
0.480997,-2
0.481997,-2
0.482997,-2
0.483997,-2
0.484997,-2
0.485997,-2
0.486997,-2
0.487997,-2
0.488997,-2
0.489997,-2
0.490997,-2
0.491997,-2
0.492997,2
0.493997,2
0.494997,2
0.495997,2
0.496997,2
0.497997,2
0.498997,2
0.499997,2
0.500997,2
0.501997,2
0.502997,2
0.503997,2
0.504997,2
0.505997,2
0.506997,2
0.507997,2
0.508997,2
0.509997,2
0.510997,2
0.511997,2
0.512997,2
0.513997,2
0.514997,2
0.515997,2
0.516997,2
0.517997,2
0.518997,2
0.519997,2
0.520997,2
0.521997,2
0.522997,2
0.523997,2
0.524997,2
0.525997,2
0.526997,2
0.527997,2
0.528997,2
0.529997,2
0.530997,2
0.531997,2
0.532997,2
0.533997,2
0.534997,2
0.535997,2
0.536997,2
0.537997,2
0.538997,2
0.539997,2
0.540997,2
0.541997,2
0.542997,2
0.543997,2
0.544997,2
0.545997,2
0.546997,2
0.547997,2
0.548997,2
0.549996,2
0.550996,2
0.551996,2
0.552996,2
0.553996,2
0.554996,2
0.555996,2
0.556996,2
0.557996,2
0.558996,2
0.559996,2
0.560996,2
0.561996,2
0.562996,2
0.563996,2
0.564996,2
0.565996,2
0.566996,2
0.567996,2
0.568996,2
0.569996,2
0.570996,2
0.571996,2
0.572996,2
0.573996,2
0.574996,2
0.575996,2
0.576996,2
0.577996,2
0.578996,2
0.579996,2
0.580996,2
0.581996,2
0.582996,2
0.583996,2
0.584996,2
0.585996,2
0.586996,2
0.587996,2
0.588996,2
0.589996,2
0.590996,2
0.591996,2
0.592996,2
0.593996,2
0.594996,2
0.595996,2
0.596996,2
0.597996,2
0.598996,2
0.599996,2
0.600996,2
0.601996,2
0.602996,2
0.603996,2
0.604996,2
0.605996,2
0.606996,2
0.607996,2
0.608996,2
0.609996,2
0.610996,2
0.611996,2
0.612996,2
0.613996,2
0.614996,2
0.615996,2
0.616996,2
0.617996,2
0.618996,2
0.619996,2
0.620996,2
0.621996,2
0.622996,2
0.623996,2
0.624996,2
0.625996,2
0.626996,2
0.627995,2
0.628995,2
0.629995,2
0.630995,2
0.631995,2
0.632995,2
0.633995,2
0.634995,2
0.635995,2
0.636995,2
0.637995,2
0.638995,2
0.639995,2
0.640995,2
0.641995,2
0.642995,2
0.643995,2
0.644995,2
0.645995,2
0.646995,2
0.647995,2
0.648995,2
0.649995,2
0.650995,2
0.651995,2
0.652995,2
0.653995,2
0.654995,2
0.655995,2
0.656995,2
0.657995,2
0.658995,2
0.659995,2
0.660995,2
0.661995,2
0.662995,2
0.663995,2
0.664995,2
0.665995,2
0.666995,2
0.667995,2
0.668995,2
0.669995,2
0.670995,2
0.671995,2
0.672995,2
0.673995,2
0.674995,2
0.675995,2
0.676995,2
0.677995,2
0.678995,2
0.679995,2
0.680995,2
0.681995,2
0.682995,2
0.683995,2
0.684995,2
0.685995,2
0.686995,2
0.687995,2
0.688995,2
0.689995,2
0.690995,2
0.691995,2
0.692995,2
0.693995,2
0.694995,2
0.695995,2
0.696995,2
0.697995,2
0.698995,2
0.699995,2
0.700995,2
0.701995,2
0.702995,2
0.703995,2
0.704994,2
0.705994,2
0.706994,2
0.707994,2
0.708994,2
0.709994,2
0.710994,2
0.711994,2
0.712994,2
0.713994,2
0.714994,2
0.715994,2
0.716994,2
0.717994,2
0.718994,2
0.719994,2
0.720994,2
0.721994,2
0.722994,2
0.723994,2
0.724994,2
0.725994,2
0.726994,2
0.727994,2
0.728994,2
0.729994,2
0.730994,2
0.731994,2
0.732994,2
0.733994,2
0.734994,2
0.735994,2
0.736994,2
0.737994,2
0.738994,2
0.739994,2
0.740994,2
0.741994,2
0.742994,-2
0.743994,-2
0.744994,-2
0.745994,-2
0.746994,-2
0.747994,-2
0.748994,-2
0.749994,-2
0.750994,-2
0.751994,-2
0.752994,-2
0.753994,-2
0.754994,-2
0.755994,-2
0.756994,-2
0.757994,-2
0.758994,-2
0.759994,-2
0.760994,-2
0.761994,-2
0.762994,-2
0.763994,-2
0.764994,-2
0.765994,-2
0.766994,-2
0.767994,-2
0.768994,-2
0.769994,-2
0.770994,-2
0.771994,-2
0.772994,-2
0.773994,-2
0.774994,-2
0.775994,-2
0.776994,-2
0.777994,-2
0.778994,-2
0.779994,-2
0.780994,-2
0.781994,-2
0.782993,-2
0.783993,-2
0.784993,-2
0.785993,-2
0.786993,-2
0.787993,-2
0.788993,-2
0.789993,-2
0.790993,-2
0.791993,-2
0.792993,-2
0.793993,-2
0.794993,-2
0.795993,-2
0.796993,-2
0.797993,-2
0.798993,-2
0.799993,-2
0.800993,-2
0.801993,-2
0.802993,-2
0.803993,-2
0.804993,-2
0.805993,-2
0.806993,-2
0.807993,-2
0.808993,-2
0.809993,-2
0.810993,-2
0.811993,-2
0.812993,-2
0.813993,-2
0.814993,-2
0.815993,-2
0.816993,-2
0.817993,-2
0.818993,-2
0.819993,-2
0.820993,-2
0.821993,-2
0.822993,-2
0.823993,-2
0.824993,-2
0.825993,-2
0.826993,-2
0.827993,-2
0.828993,-2
0.829993,-2
0.830993,-2
0.831993,-2
0.832993,-2
0.833993,-2
0.834993,-2
0.835993,-2
0.836993,-2
0.837993,-2
0.838993,-2
0.839993,-2
0.840993,-2
0.841993,-2
0.842993,-2
0.843993,-2
0.844993,-2
0.845993,-2
0.846993,-2
0.847993,-2
0.848993,-2
0.849993,-2
0.850993,-2
0.851993,-2
0.852993,-2
0.853993,-2
0.854993,-2
0.855993,-2
0.856993,-2
0.857993,-2
0.858993,-2
0.859993,-2
0.860992,-2
0.861992,-2
0.862992,-2
0.863992,-2
0.864992,-2
0.865992,-2
0.866992,-2
0.867992,-2
0.868992,-2
0.869992,-2
0.870992,-2
0.871992,-2
0.872992,-2
0.873992,-2
0.874992,-2
0.875992,-2
0.876992,-2
0.877992,-2
0.878992,-2
0.879992,-2
0.880992,-2
0.881992,-2
0.882992,-2
0.883992,-2
0.884992,-2
0.885992,-2
0.886992,-2
0.887992,-2
0.888992,-2
0.889992,-2
0.890992,-2
0.891992,-2
0.892992,-2
0.893992,-2
0.894992,-2
0.895992,-2
0.896992,-2
0.897992,-2
0.898992,-2
0.899992,-2
0.900992,-2
0.901992,-2
0.902992,-2
0.903992,-2
0.904992,-2
0.905992,-2
0.906992,-2
0.907992,-2
0.908992,-2
0.909992,-2
0.910992,-2
0.911992,-2
0.912992,-2
0.913992,-2
0.914992,-2
0.915992,-2
0.916992,-2
0.917992,-2
0.918992,-2
0.919992,-2
0.920992,-2
0.921992,-2
0.922992,-2
0.923992,-2
0.924992,-2
0.925992,-2
0.926992,-2
0.927992,-2
0.928992,-2
0.929992,-2
0.930992,-2
0.931992,-2
0.932992,-2
0.933992,-2
0.934992,-2
0.935992,-2
0.936992,-2
0.937991,-2
0.938991,-2
0.939991,-2
0.940991,-2
0.941991,-2
0.942991,-2
0.943991,-2
0.944991,-2
0.945991,-2
0.946991,-2
0.947991,-2
0.948991,-2
0.949991,-2
0.950991,-2
0.951991,-2
0.952991,-2
0.953991,-2
0.954991,-2
0.955991,-2
0.956991,-2
0.957991,-2
0.958991,-2
0.959991,-2
0.960991,-2
0.961991,-2
0.962991,-2
0.963991,-2
0.964991,-2
0.965991,-2
0.966991,-2
0.967991,-2
0.968991,-2
0.969991,-2
0.970991,-2
0.971991,-2
0.972991,-2
0.973991,-2
0.974991,-2
0.975991,-2
0.976991,-2
0.977991,-2
0.978991,-2
0.979991,-2
0.980991,-2
0.981991,-2
0.982991,-2
0.983991,-2
0.984991,-2
0.985991,-2
0.986991,-2
0.987991,-2
0.988991,-2
0.989991,-2
0.990991,-2
0.991991,-2
0.992991,2
0.993991,2
0.994991,2
0.995991,2
0.996991,2
0.997991,2
0.998991,2
0.999991,2

